id,key,value,type
467457722,highway,tertiary,area
467457723,barrier,fence,regular
467457726,highway,residential,area
467457732,highway,tertiary,area
467457732,crossing,yes,regular
467457732,junction,yes,regular
467457733,highway,tertiary,area
467457733,crossing,yes,regular
467457733,junction,yes,regular
467457736,highway,tertiary,area
467457736,junction,yes,regular
467457739,building,yes,regular
467457740,building,yes,regular
467457741,OBJECTID_height_lidar,31063,regular
467457741,building,yes,regular
467457741,colour,#ffe0a0,building
467457741,height,3.76,regular
467457741,height,lidar_ALS-2015_UM_W-w_height-max,source
467457742,highway,footway,regular
467457743,highway,footway,regular
467457745,highway,footway,regular
467457748,highway,footway,regular
467457748,surface,asphalt,regular
467457750,highway,footway,regular
467457751,highway,footway,regular
467457753,highway,footway,regular
467457754,highway,footway,regular
467457755,highway,footway,regular
467457756,highway,footway,regular
467475378,highway,tertiary,area
467475379,highway,secondary,area
467475379,junction,yes,regular
467475380,highway,tertiary,area
467475380,crossing,yes,regular
467475380,junction,yes,regular
467475381,highway,residential,area
467475382,highway,tertiary,area
467475382,junction,yes,regular
467475383,highway,residential,area
467475383,junction,yes,regular
467475384,highway,tertiary,area
467475385,highway,secondary,area
467475385,junction,yes,regular
467475386,highway,residential,area
467475387,highway,tertiary,area
467475388,highway,residential,area
467475389,highway,residential,area
467475390,highway,residential,area
467475390,junction,yes,regular
467475391,highway,residential,area
467475391,junction,yes,regular
467475392,highway,residential,area
467475393,highway,bus_stop,area
467475394,highway,residential,area
467475394,junction,yes,regular
467475395,highway,residential,area
467475395,crossing,yes,regular
467475395,junction,yes,regular
467475396,highway,residential,area
467475397,highway,residential,area
467475397,junction,yes,regular
467475398,highway,secondary,area
467475399,highway,residential,area
467475399,junction,yes,regular
467475400,highway,residential,area
467475401,highway,secondary,area
467475401,crossing,yes,regular
467475401,junction,yes,regular
467475402,highway,footway,regular
467475404,highway,footway,regular
467475405,footway,crossing,regular
467475405,highway,footway,regular
467475405,surface,sett,regular
467475406,highway,footway,regular
467475407,highway,service,regular
467478162,highway,residential,area
467478162,crossing,yes,regular
467478162,junction,yes,regular
467478163,highway,residential,area
467478163,crossing,yes,regular
467478163,junction,yes,regular
467478164,highway,residential,area
467478165,highway,residential,area
467478165,junction,yes,regular
467478167,highway,residential,area
467478167,junction,yes,regular
467478172,highway,residential,area
467478173,highway,residential,area
467478173,crossing,yes,regular
467478173,junction,yes,regular
467478175,highway,residential,area
467478177,highway,residential,area
467478177,crossing,yes,regular
467478177,junction,yes,regular
467478178,highway,residential,area
467478179,highway,residential,area
467480584,building,yes,regular
467480585,building,yes,regular
467551119,highway,secondary,area
467551126,highway,secondary,area
467551126,junction,yes,regular
467551133,highway,secondary,area
467551133,crossing,yes,regular
467551133,junction,yes,regular
467574402,highway,residential,area
467596248,highway,emergency,area
467596250,highway,tertiary,area
467596250,crossing,yes,regular
467596250,junction,yes,regular
467630685,amenity,parking,regular
467630686,highway,service,area
467630688,highway,service,area
467630689,highway,service,area
467630689,junction,yes,regular
467630690,highway,residential,area
467630690,junction,yes,regular
467630691,highway,residential,area
467630692,highway,residential,area
467630692,junction,yes,regular
467630693,highway,residential,area
467630693,junction,yes,regular
467630694,highway,residential,area
467630695,amenity,parking,regular
467630696,highway,living_street,area
467630696,junction,yes,regular
467630697,highway,residential,area
467630698,amenity,parking,regular
467630700,highway,living_street,area
467630700,junction,yes,regular
467630701,highway,living_street,area
467630702,highway,living_street,area
467630704,highway,residential,area
467630705,highway,living_street,area
467662871,highway,tertiary,area
467662871,junction,yes,regular
467678399,highway,residential,area
467678400,highway,residential,area
467678401,highway,living_street,area
467678402,highway,living_street,area
467678403,highway,service,area
467678404,barrier,fence,regular
467678405,highway,service,area
467678406,highway,living_street,area
467678406,junction,yes,regular
467678407,highway,residential,area
467678407,junction,yes,regular
467678408,highway,residential,area
467678408,junction,yes,regular
467678409,highway,residential,area
467678410,landuse,grass,regular
467679538,highway,living_street,area
467679538,junction,yes,regular
467679539,highway,living_street,area
467679540,highway,emergency,area
467679541,highway,residential,area
467679541,junction,yes,regular
467679542,highway,living_street,area
467679543,highway,living_street,area
467679543,junction,yes,regular
467679544,highway,unclassified,area
467679546,highway,unclassified,area
467679546,junction,yes,regular
467679547,highway,service,area
467679548,highway,living_street,area
467679548,junction,yes,regular
467679549,highway,footway,area
467679550,highway,footway,area
467679551,highway,living_street,area
467679551,junction,yes,regular
467679552,highway,pedestrian,area
467679553,highway,living_street,area
467679554,access,customers,regular
467679554,amenity,parking,regular
467679555,highway,unclassified,area
467679555,junction,yes,regular
467679556,highway,unclassified,area
467679556,crossing,yes,regular
467679556,junction,yes,regular
467679557,highway,living_street,area
467679558,highway,living_street,area
467679558,junction,yes,regular
467679559,highway,living_street,area
467679559,junction,yes,regular
467679560,highway,footway,regular
467687378,highway,pedestrian,area
467687380,highway,service,area
467687382,highway,living_street,area
467687384,highway,service,area
467687386,highway,service,area
467687386,junction,yes,regular
467687388,highway,service,area
467687390,highway,service,area
467687392,highway,service,area
467687398,natural,sand,regular
467687400,barrier,fence,regular
467687402,barrier,fence,regular
467687403,highway,service,area
467687405,highway,service,area
467687405,junction,yes,regular
467687407,highway,service,area
467687407,surface,service,regular
467687408,highway,living_street,area
467687408,junction,yes,regular
467687410,highway,pedestrian,area
467687412,highway,steps,regular
467687413,highway,footway,regular
467687415,highway,footway,regular
467687417,highway,footway,regular
467687419,highway,service,regular
467687419,service,driveway,regular
467687420,highway,footway,regular
467687422,highway,pedestrian,area
467687425,highway,service,regular
467687425,service,driveway,regular
467687426,highway,service,regular
467687428,highway,footway,regular
467687430,highway,service,regular
467687431,highway,footway,regular
467687433,highway,footway,regular
467687434,highway,footway,regular
467687436,highway,service,regular
467687438,landuse,grass,regular
467687439,landuse,grass,regular
467687441,landuse,grass,regular
467687442,landuse,grass,regular
467687444,landuse,grass,regular
467687446,junction,yes,regular
467687446,landuse,grass,regular
467704734,highway,unclassified,area
467704735,highway,service,area
467704736,highway,footway,regular
467704736,name,Promenada Staromiejska,regular
467704736,de,Altstadtpromenade,name
467704736,pl,Promenada Staromiejska,name
467704737,highway,service,area
467704737,junction,yes,regular
467704738,highway,service,area
467704739,highway,path,area
467704740,highway,cycleway,area
467704740,junction,yes,regular
467704741,highway,service,area
467704742,highway,footway,area
467704742,junction,yes,regular
467704743,highway,residential,area
467704743,junction,yes,regular
467711172,highway,cycleway,area
467711172,junction,yes,regular
467711173,barrier,hedge,regular
467711174,highway,footway,regular
467711176,highway,cycleway,area
467711177,barrier,hedge,regular
467711178,highway,footway,regular
467711179,highway,service,area
467711180,bicycle,designated,regular
467711180,foot,designated,regular
467711180,highway,path,regular
467711180,name,Promenada Staromiejska,regular
467711180,de,Altstadtpromenade,name
467711180,pl,Promenada Staromiejska,name
467711180,segregated,yes,regular
467711181,highway,service,area
467711182,highway,footway,regular
467711183,highway,footway,regular
467711184,highway,footway,regular
467711185,highway,footway,regular
467712739,highway,tertiary,area
467712739,junction,yes,regular
467712745,highway,residential,area
467712746,highway,residential,area
467712750,highway,residential,area
467712750,junction,yes,regular
467715847,highway,unclassified,area
467715849,highway,service,area
467715849,junction,yes,regular
467715850,highway,service,area
467715851,highway,cycleway,area
467715852,highway,cycleway,area
467715852,junction,yes,regular
467715854,highway,residential,area
467715855,highway,cycleway,area
467715856,highway,residential,area
467715857,highway,residential,area
467715858,highway,cycleway,area
467715858,junction,yes,regular
467715859,highway,residential,area
467715859,crossing,yes,regular
467715859,junction,yes,regular
467715861,highway,residential,area
467715861,junction,yes,regular
467715862,highway,residential,area
467715862,crossing,yes,regular
467715862,junction,yes,regular
467715863,highway,residential,area
467715863,crossing,yes,regular
467715863,junction,yes,regular
467715865,highway,residential,area
467715865,junction,yes,regular
467715866,highway,footway,regular
467715867,highway,footway,regular
467715867,surface,paving_stones,regular
467715870,highway,footway,regular
467715872,highway,footway,regular
467715874,highway,footway,regular
467715875,footway,crossing,regular
467715875,highway,footway,regular
467715875,surface,orto2015,source
467715875,surface,asphalt,regular
467715876,highway,footway,regular
467715878,highway,footway,regular
467715881,highway,footway,regular
467715883,highway,footway,regular
467716447,highway,service,area
467716450,highway,service,area
467716450,junction,yes,regular
467722207,highway,tertiary,area
467722207,bicycle,yes,regular
467722207,junction,yes,regular
467722208,highway,tertiary,area
467722208,bicycle,yes,regular
467722208,junction,yes,regular
467722209,highway,secondary,area
467722209,junction,yes,regular
467722210,highway,emergency,area
467722211,highway,primary_link,area
467722212,highway,secondary,area
467722212,junction,yes,regular
467722214,highway,secondary,area
467722216,highway,secondary,area
467722217,highway,secondary,area
467722218,highway,secondary,area
467722218,crossing,yes,regular
467722218,junction,yes,regular
467722219,highway,service,area
467722219,bicycle,yes,regular
467722219,junction,yes,regular
467722220,highway,tertiary,area
467722220,bicycle,yes,regular
467722220,junction,yes,regular
467722221,highway,secondary,area
467722222,highway,secondary,area
467722223,highway,secondary,area
467722224,highway,secondary,area
467722224,bicycle,yes,regular
467722224,junction,yes,regular
467722225,highway,tertiary,area
467722225,crossing,yes,regular
467722225,junction,yes,regular
467722226,highway,secondary,area
467722227,highway,secondary,area
467722227,junction,yes,regular
467722228,highway,footway,regular
467722228,surface,orto2015,source
467722228,surface,asphalt,regular
467724617,highway,secondary,area
467724617,crossing,yes,regular
467724617,junction,yes,regular
467724619,highway,secondary,area
467724620,highway,secondary,area
467724620,junction,yes,regular
467724621,highway,secondary,area
467724622,highway,secondary,area
467724622,junction,yes,regular
467724623,highway,emergency,area
467724625,highway,secondary,area
467724625,junction,yes,regular
467724626,highway,secondary,area
467724626,junction,yes,regular
467724627,highway,residential,area
467724627,junction,yes,regular
467724628,highway,secondary,area
467724628,crossing,yes,regular
467724628,junction,yes,regular
467724629,highway,secondary,area
467724630,highway,secondary,area
467724630,crossing,yes,regular
467724630,junction,yes,regular
467724631,footway,crossing,regular
467724631,highway,footway,regular
467724631,surface,asphalt,regular
467724632,highway,footway,regular
467726284,highway,service,area
467726285,highway,tertiary,area
467726285,junction,yes,regular
467726286,highway,emergency,area
467726288,highway,secondary,area
467726289,highway,tertiary,area
467726290,highway,secondary,area
467726291,highway,bus_stop,area
467726292,highway,traffic_island,area
467726292,barrier,kerb,regular
467726293,highway,secondary,area
467726294,highway,emergency,area
467726295,highway,tertiary,area
467726295,crossing,yes,regular
467726295,junction,yes,regular
467726296,highway,secondary,area
467726297,highway,secondary,area
467726298,highway,tertiary,area
467726298,junction,yes,regular
467726299,highway,tertiary,area
467726299,junction,yes,regular
467726300,highway,secondary,area
467726301,highway,service,area
467726301,junction,yes,regular
467726302,highway,tertiary,area
467726304,highway,tertiary,area
467726305,highway,secondary,area
467726305,junction,yes,regular
467726306,highway,tertiary,area
467726307,highway,tertiary,area
467726307,crossing,yes,regular
467726307,junction,yes,regular
467726308,highway,secondary,area
467726308,crossing,yes,regular
467726308,junction,yes,regular
467726309,highway,tertiary,area
467726309,crossing,yes,regular
467726309,junction,yes,regular
467726310,highway,tertiary,area
467726311,highway,service,area
467726311,crossing,yes,regular
467726311,junction,yes,regular
467726312,highway,tertiary,area
467726313,highway,secondary,area
467726313,crossing,yes,regular
467726313,junction,yes,regular
467726314,highway,tertiary,area
467726314,junction,yes,regular
467726315,highway,tertiary,area
467726315,crossing,yes,regular
467726315,junction,yes,regular
467726316,highway,secondary,area
467726316,junction,yes,regular
467726317,highway,tertiary,area
467726317,junction,yes,regular
467726318,highway,tertiary,area
467732844,highway,cycleway,area
467732846,highway,cycleway,area
467732848,highway,secondary,area
467732848,bicycle,yes,regular
467732848,junction,yes,regular
467732849,highway,cycleway,area
467732849,junction,yes,regular
467732850,highway,cycleway,area
467732850,junction,yes,regular
467732851,highway,cycleway,area
467732852,bicycle,designated,regular
467732852,foot,designated,regular
467732852,highway,path,regular
467732853,highway,cycleway,regular
467732853,surface,asphalt,regular
467732854,highway,footway,regular
467732855,highway,footway,regular
467732855,surface,paving_stones,regular
467733392,highway,secondary,area
467733392,crossing,yes,regular
467733392,junction,yes,regular
467733393,highway,secondary,area
467733393,junction,yes,regular
467733394,highway,secondary,area
467733395,highway,secondary,area
467733396,highway,secondary,area
467733396,junction,yes,regular
467737599,highway,cycleway,area
467737600,highway,cycleway,area
467737600,junction,yes,regular
467737601,highway,emergency,area
467737602,highway,emergency,area
467737603,highway,cycleway,area
467737603,junction,yes,regular
467737604,highway,emergency,area
467737605,highway,emergency,area
467737606,highway,cycleway,area
467737608,highway,secondary,area
467737610,highway,cycleway,area
467737612,highway,cycleway,area
467737613,highway,secondary,area
467737613,bicycle,yes,regular
467737613,junction,yes,regular
467737614,highway,cycleway,area
467737615,highway,secondary,area
467737615,crossing,yes,regular
467737615,junction,yes,regular
467737616,highway,emergency,area
467737618,highway,secondary,area
467737618,bicycle,yes,regular
467737618,junction,yes,regular
467737619,highway,secondary,area
467737619,crossing,yes,regular
467737619,junction,yes,regular
467737620,highway,cycleway,area
467737620,junction,yes,regular
467737621,highway,cycleway,area
467737623,highway,footway,regular
467737624,highway,footway,regular
467737625,highway,steps,regular
467737625,layer,-1,regular
467737625,tunnel,yes,regular
467737626,bicycle,designated,regular
467737626,foot,designated,regular
467737626,highway,path,regular
467737626,segregated,no,regular
467737627,highway,footway,regular
467737628,highway,steps,regular
467737631,highway,cycleway,regular
467737631,segregated,no,regular
467737632,highway,path,regular
467737632,incline,up,regular
467737632,note,JAKIE CYCLEWAY WANDALU !?,regular
467737632,surface,paving_stones,regular
467737634,highway,footway,regular
467737635,highway,footway,regular
467737636,bicycle,designated,regular
467737636,foot,designated,regular
467737636,highway,path,regular
467737636,segregated,no,regular
467737638,highway,footway,regular
467737638,layer,-1,regular
467737638,tunnel,yes,regular
467737639,highway,footway,regular
467737640,bicycle,designated,regular
467737640,foot,designated,regular
467737640,highway,path,regular
467737640,incline,up,regular
467737640,segregated,no,regular
467739485,highway,primary,area
467739486,highway,primary,area
467739487,highway,secondary_link,area
467739488,highway,primary_link,area
467739489,highway,primary,area
467739490,highway,primary_link,area
467739491,highway,primary,area
467739492,highway,primary_link,area
467739494,highway,primary,area
467739495,highway,secondary_link,area
467739496,highway,primary,area
467739496,junction,yes,regular
467739497,highway,primary,area
467740219,highway,primary_link,area
467740220,highway,primary_link,area
467740220,junction,yes,regular
467740221,highway,secondary,area
467740222,highway,primary_link,area
467740223,highway,primary_link,area
467740469,highway,secondary,area
467740469,junction,yes,regular
467740571,highway,secondary_link,area
467740780,highway,primary_link,area
467742696,highway,secondary,area
467742696,junction,yes,regular
467742697,highway,cycleway,area
467742698,highway,secondary,area
467742698,junction,y_junction,regular
467742699,highway,cycleway,area
467742699,junction,yes,regular
467742700,highway,unclassified,area
467742701,highway,cycleway,area
467742702,highway,unclassified,area
467742702,crossing,yes,regular
467742702,junction,yes,regular
467742703,highway,footway,regular
467742703,surface,asphalt,regular
467742704,highway,footway,regular
467742705,highway,footway,regular
467742705,layer,-1,regular
467742705,tunnel,yes,regular
467742706,highway,footway,regular
467742706,incline,up,regular
467742706,ramp,yes,regular
467742707,highway,footway,regular
467742707,surface,asphalt,regular
467746765,highway,cycleway,area
467746770,highway,cycleway,area
467746771,highway,primary,area
467746771,junction,yes,regular
467746773,highway,footway,regular
467746773,surface,paving_stones,regular
467746774,highway,footway,regular
467746774,incline,up,regular
467746775,highway,steps,regular
467746775,incline,up,regular
467746775,surface,paving_stones,regular
467746776,highway,cycleway,regular
467746776,incline,up,regular
467746776,ramp,yes,regular
467750842,highway,tertiary,area
467750843,highway,primary,area
467750843,crossing,yes,regular
467750843,junction,yes,regular
467750845,highway,emergency,area
467750846,highway,primary,area
467750846,junction,yes,regular
467750847,highway,primary,area
467750848,highway,primary,area
467750848,junction,yes,regular
467750851,highway,emergency,area
467750852,highway,traffic_island,area
467750853,highway,emergency,area
467750854,highway,emergency,area
467750855,highway,emergency,area
467750857,highway,primary,area
467755807,highway,footway,regular
467780188,highway,secondary,area
467780188,junction,yes,regular
467780189,highway,secondary_link,area
467780190,highway,secondary,area
467780191,highway,secondary_link,area
467780192,highway,secondary,area
467780193,highway,secondary_link,area
467780194,amenity,parking,regular
467780195,highway,secondary,area
467780195,junction,yes,regular
467780196,highway,secondary,area
467780196,junction,yes,regular
467780197,highway,cycleway,area
467780197,junction,yes,regular
467780199,highway,service,area
467780200,highway,secondary_link,area
467780200,junction,yes,regular
467780201,highway,cycleway,area
467780202,highway,secondary,area
467780202,junction,yes,regular
467780203,highway,emergency,area
467780204,highway,cycleway,area
467780205,highway,secondary,area
467780206,highway,secondary,area
467780206,bicycle,yes,regular
467780206,junction,yes,regular
467780207,highway,residential,area
467780207,crossing,yes,regular
467780207,junction,yes,regular
467780208,highway,residential,area
467780208,bicycle,yes,regular
467780208,junction,yes,regular
467780209,highway,service,area
467780209,crossing,yes,regular
467780209,junction,yes,regular
467780210,highway,secondary,area
467780210,crossing,yes,regular
467780210,junction,yes,regular
467780211,highway,service,area
467780211,bicycle,yes,regular
467780211,junction,yes,regular
467780212,highway,secondary,area
467780212,crossing,yes,regular
467780212,junction,yes,regular
467780213,highway,secondary,area
467780213,bicycle,yes,regular
467780213,junction,yes,regular
467780214,highway,secondary,area
467780215,highway,secondary,area
467780216,highway,footway,regular
467780217,highway,footway,regular
467780218,highway,cycleway,regular
467780218,lit,yes,regular
467780218,surface,paving_stones,regular
467780219,highway,cycleway,regular
467780219,lit,yes,regular
467780219,surface,paving_stones,regular
467780220,bicycle,designated,regular
467780220,foot,designated,regular
467780220,footway,sidewalk,regular
467780220,highway,path,regular
467780220,lit,yes,regular
467780220,segregated,no,regular
467780220,surface,paving_stones,regular
467780221,highway,cycleway,regular
467780221,lit,yes,regular
467780222,highway,footway,regular
467780223,cycleway,crossing,regular
467780223,highway,cycleway,regular
467780223,lit,yes,regular
467780223,surface,asphalt,regular
467780224,highway,footway,regular
467780225,highway,cycleway,regular
467780225,surface,asphalt,regular
467780340,highway,cycleway,area
467783957,highway,cycleway,area
467783959,highway,primary_link,area
467783968,highway,primary_link,area
467783970,highway,primary_link,area
467783971,highway,cycleway,area
467783973,highway,unclassified,area
467783973,junction,yes,regular
467783975,highway,secondary_link,area
467783976,highway,primary,area
467783976,junction,yes,regular
467783981,highway,cycleway,area
467783983,highway,primary,area
467783984,highway,unclassified,area
467783985,highway,path,regular
467783985,incline,up,regular
467783985,note,JAKIE CYCLEWAY WANDALU !?,regular
467783985,surface,orto2015,source
467783985,surface,paving_stones,regular
467783986,highway,footway,regular
467783987,highway,footway,regular
467783987,surface,orto2015,source
467783987,surface,asphalt,regular
467788978,highway,tertiary,area
467788978,crossing,yes,regular
467788978,junction,yes,regular
467788979,highway,primary,area
467788979,junction,yes,regular
467788980,highway,primary,area
467788981,highway,tertiary_link,area
467788982,highway,tertiary_link,area
467788983,highway,emergency,area
467788984,highway,bus_stop,area
467788986,highway,traffic_island,area
467788987,highway,primary,area
468637869,highway,service,area
468637869,junction,yes,regular
468637871,highway,secondary,area
468637873,highway,service,area
468637878,highway,service,area
468637880,highway,secondary,area
468637881,highway,bus_stop,area
468637882,highway,secondary,area
468637883,amenity,parking,regular
468637884,highway,service,area
468637885,highway,secondary,area
468637886,highway,service,area
468637886,junction,yes,regular
468637887,highway,footway,regular
468641853,highway,residential,area
468641853,junction,yes,regular
468641854,highway,residential,area
468641854,junction,yes,regular
468641855,highway,residential,area
468641855,junction,yes,regular
468641856,highway,residential,area
468641857,highway,residential,area
468641858,highway,residential,area
468641859,highway,residential,area
468641859,junction,yes,regular
468641860,highway,cycleway,area
468641860,junction,yes,regular
468641861,highway,residential,area
468641862,highway,residential,area
468641862,junction,yes,regular
468641863,highway,residential,area
468641864,highway,residential,area
468641864,junction,yes,regular
468641865,highway,residential,area
468641865,junction,yes,regular
468641866,highway,residential,area
468641866,junction,yes,regular
468641867,highway,residential,area
468641867,junction,yes,regular
468641868,highway,residential,area
468641868,bicycle,yes,regular
468641868,junction,yes,regular
468641869,highway,residential,area
468641870,highway,residential,area
468641870,crossing,yes,regular
468641870,junction,yes,regular
468641871,highway,residential,area
468641872,building,yes,regular
468641873,building,yes,regular
468641874,highway,footway,regular
468641875,highway,footway,regular
468641876,highway,footway,regular
468641877,highway,footway,regular
468641878,highway,footway,regular
468641879,highway,service,regular
468641880,highway,footway,regular
468641881,highway,service,regular
468641882,highway,footway,regular
468641882,surface,asphalt,regular
468665748,highway,traffic_island,area
468665749,highway,service,area
468665749,junction,yes,regular
468665750,highway,cycleway,area
468665750,junction,yes,regular
468665751,highway,residential,area
468665751,junction,yes,regular
468665752,highway,secondary,area
468665752,bicycle,yes,regular
468665752,junction,yes,regular
468665753,highway,cycleway,area
468665753,junction,yes,regular
468665754,highway,service,area
468665754,junction,yes,regular
468665755,highway,traffic_island,area
468665756,highway,cycleway,area
468665757,highway,secondary,area
468665757,crossing,yes,regular
468665757,junction,yes,regular
468665758,highway,cycleway,area
468665759,highway,cycleway,area
468665760,highway,cycleway,area
468665762,highway,cycleway,area
468665764,amenity,parking,regular
468665765,amenity,parking,regular
468665766,amenity,parking,regular
468665767,highway,bus_stop,area
468665767,junction,yes,regular
468665768,amenity,parking,regular
468665769,highway,service,area
468665770,amenity,parking,regular
468665771,amenity,parking,regular
468665772,highway,cycleway,area
468665773,highway,cycleway,area
468665774,highway,cycleway,area
468665774,junction,yes,regular
468665775,highway,cycleway,area
468665775,junction,yes,regular
468665776,highway,cycleway,area
468665776,junction,yes,regular
468665777,highway,cycleway,area
468665777,junction,yes,regular
468665778,highway,cycleway,area
468665779,highway,cycleway,area
468665779,junction,yes,regular
468665780,highway,cycleway,area
468665782,highway,cycleway,area
468665782,junction,yes,regular
468665784,highway,cycleway,area
468665785,highway,cycleway,area
468665785,junction,yes,regular
468665786,highway,cycleway,area
468665786,junction,yes,regular
468665787,highway,service,area
468665788,highway,cycleway,area
468665788,junction,yes,regular
468665790,highway,cycleway,area
468665791,barrier,fence,regular
468665792,highway,cycleway,area
468665792,junction,yes,regular
468665793,highway,bus_stop,area
468665794,highway,footway,regular
468665794,name,Bulwar Tadka Jasińskiego,regular
468665794,wheelchair,yes,regular
468665795,highway,footway,regular
468665795,name,Bulwar Tadka Jasińskiego,regular
468665795,wheelchair,yes,regular
468665796,highway,cycleway,regular
468665796,surface,paving_stones,regular
468665796,wheelchair,yes,regular
468665802,highway,footway,regular
468665803,highway,cycleway,regular
468665805,highway,cycleway,regular
468665806,highway,footway,regular
468665808,highway,footway,regular
468665810,footway,crossing,regular
468665810,highway,footway,regular
468665810,surface,orto2015,source
468665810,surface,paving_stones,regular
468665811,highway,footway,regular
468665812,highway,footway,regular
468665814,highway,footway,regular
468665815,highway,footway,regular
468665816,highway,footway,regular
468665818,highway,footway,regular
468791458,highway,tertiary,area
468791458,bicycle,yes,regular
468791458,junction,yes,regular
468791459,highway,cycleway,area
468791459,junction,yes,regular
468791461,highway,cycleway,area
468791462,highway,cycleway,area
468791463,highway,cycleway,area
468791463,junction,yes,regular
468791464,highway,cycleway,area
468791467,highway,cycleway,area
468791468,highway,cycleway,area
468791469,highway,cycleway,area
468791470,highway,cycleway,area
468791470,junction,yes,regular
468791471,highway,service,area
468791471,bicycle,yes,regular
468791471,junction,yes,regular
468791472,highway,cycleway,area
468791474,highway,footway,regular
468791474,surface,paving_stones,regular
468791475,highway,footway,regular
468791475,surface,paving_stones,regular
468794978,highway,tertiary,area
468794979,highway,service,area
468794980,highway,tertiary,area
468794980,junction,yes,regular
468794981,highway,service,area
468794982,highway,tertiary,area
468794982,crossing,yes,regular
468794982,junction,yes,regular
468794983,highway,residential,area
468794983,junction,yes,regular
468794984,highway,cycleway,area
468794985,highway,residential,area
468794986,highway,tertiary,area
468794987,highway,tertiary,area
468794988,highway,tertiary,area
468794989,highway,tertiary,area
468794990,highway,tertiary,area
468794991,highway,residential,area
468794991,crossing,yes,regular
468794991,junction,yes,regular
468794992,highway,cycleway,area
468794992,junction,yes,regular
468794993,highway,tertiary,area
468794993,junction,yes,regular
468794994,highway,tertiary,area
468794994,junction,yes,regular
468794995,highway,tertiary,area
468794995,crossing,yes,regular
468794995,junction,yes,regular
468794996,highway,tertiary,area
468794996,crossing,yes,regular
468794996,junction,yes,regular
468794997,highway,cycleway,area
468794997,junction,yes,regular
468794998,highway,tertiary,area
468794998,junction,yes,regular
468794999,highway,service,area
468794999,junction,yes,regular
468823897,highway,emergency,area
468823898,highway,tertiary,area
468823898,crossing,yes,regular
468823898,junction,yes,regular
468823900,highway,tertiary,area
468823901,highway,tertiary,area
468823901,junction,yes,regular
468823902,highway,emergency,area
468823904,highway,tertiary,area
468823906,highway,tertiary,area
468823907,highway,emergency,area
468823908,highway,tertiary,area
468823909,highway,tertiary,area
468823909,junction,yes,regular
468823910,highway,tertiary,area
468823914,highway,tertiary,area
468823921,highway,emergency,area
468823924,highway,emergency,area
468823925,highway,tertiary,area
468823929,highway,tertiary,area
468823929,junction,yes,regular
468823933,highway,tertiary,area
468823939,highway,emergency,area
468823940,highway,emergency,area
468823942,highway,emergency,area
468823944,highway,traffic_island,area
468823945,highway,tertiary,area
468823946,highway,tertiary,area
468823946,junction,yes,regular
468823947,highway,emergency,area
468823948,highway,tertiary,area
468823948,junction,yes,regular
468823949,highway,tertiary,area
468823949,junction,yes,regular
468823950,highway,traffic_island,area
468823951,highway,traffic_island,area
468823952,highway,traffic_island,area
468823954,highway,tertiary,area
468823954,junction,yes,regular
468823955,highway,tertiary,area
468823958,highway,tertiary,area
468823958,crossing,yes,regular
468823958,junction,yes,regular
468823959,highway,tertiary,area
468823959,junction,yes,regular
468823960,highway,traffic_island,area
468823961,highway,tertiary,area
468823962,highway,tertiary,area
468823962,junction,yes,regular
468823963,highway,tertiary,area
468823963,junction,yes,regular
468823964,highway,emergency,area
468823967,highway,tertiary,area
468823968,highway,traffic_island,area
468823969,building,yes,regular
468823970,building,yes,regular
468823971,highway,footway,regular
468823972,highway,footway,regular
468823973,highway,tertiary,area
468823973,junction,yes,regular
468823976,highway,footway,regular
468823980,highway,footway,regular
468823982,landuse,grass,regular
469012102,highway,traffic_island,area
469012103,highway,tertiary,area
469012103,junction,yes,regular
469012104,highway,secondary,area
469012105,highway,tertiary,area
469012105,crossing,yes,regular
469012105,junction,yes,regular
469012106,highway,residential,area
469012106,crossing,yes,regular
469012106,junction,yes,regular
469012107,highway,tertiary,area
469012109,highway,emergency,area
469012110,highway,emergency,area
469012111,highway,secondary,area
469012112,highway,secondary,area
469012113,highway,emergency,area
469036164,highway,cycleway,area
469036164,junction,yes,regular
469036167,barrier,fence,regular
469078686,highway,secondary,area
469078686,junction,yes,regular
469078687,highway,secondary,area
469080286,highway,bus_stop,area
469080287,highway,bus_stop,area
469080289,highway,secondary,area
469080290,highway,secondary,area
469080291,highway,secondary,area
469080293,highway,secondary,area
469080295,highway,secondary,area
469080296,highway,secondary,area
469080296,junction,yes,regular
469082613,highway,emergency,area
469640686,OBJECTID_height_lidar,78075,regular
469640686,city,Wrocław,addr
469640686,country,PL,addr
469640686,housenumber,34,addr
469640686,postcode,50-446,addr
469640686,street,Generała Kazimierza Pułaskiego,addr
469640686,street:sym_ul,18095,addr
469640686,building,yes,regular
469640686,colour,#ffe0a0,building
469640686,height,17.59,regular
469640686,height,lidar_ALS-2015_UM_W-w_height-max,source
469640687,building,yes,regular
469640688,building,yes,regular
469640689,building,yes,regular
469640690,building,yes,regular
469641581,leisure,playground,regular
469641582,leisure,pitch,regular
469641582,sport,table_tennis,regular
469641583,amenity,parking,regular
469641584,leisure,pitch,regular
469641584,sport,table_tennis,regular
469641585,amenity,parking,regular
469641586,leisure,playground,regular
469641587,amenity,parking,regular
469641588,building,roof,regular
469641589,building,yes,regular
469641590,building,yes,regular
469641591,building,yes,regular
469641592,building,roof,regular
469641593,highway,service,regular
469644884,highway,service,regular
