id,user,uid,version,changeset,timestamp
510357637,rowers2,2445224,1,50576435,2017-07-26T06:07:56Z
510357638,rowers2,2445224,1,50576435,2017-07-26T06:07:56Z
510357639,rowers2,2445224,1,50576435,2017-07-26T06:07:56Z
510357640,rowers2,2445224,1,50576435,2017-07-26T06:07:56Z
510357641,rowers2,2445224,1,50576435,2017-07-26T06:07:56Z
510357642,rowers2,2445224,1,50576435,2017-07-26T06:07:56Z
510357643,rowers2,2445224,2,51075038,2017-08-13T08:22:26Z
510357644,rowers2,2445224,1,50576435,2017-07-26T06:07:57Z
510357645,rowers2,2445224,1,50576435,2017-07-26T06:07:57Z
510357646,rowers2,2445224,1,50576435,2017-07-26T06:07:57Z
510357647,rowers2,2445224,1,50576435,2017-07-26T06:07:57Z
510357648,rowers2,2445224,1,50576435,2017-07-26T06:07:57Z
510357649,rowers2,2445224,1,50576435,2017-07-26T06:07:57Z
510357650,rowers2,2445224,1,50576435,2017-07-26T06:07:57Z
510357651,rowers2,2445224,1,50576435,2017-07-26T06:07:57Z
510357652,rowers2,2445224,1,50576435,2017-07-26T06:07:57Z
510357653,rowers2,2445224,1,50576435,2017-07-26T06:07:57Z
510357654,rowers2,2445224,1,50576435,2017-07-26T06:07:57Z
510357655,rowers2,2445224,1,50576435,2017-07-26T06:07:58Z
510357656,rowers2,2445224,1,50576435,2017-07-26T06:07:58Z
510357657,rowers2,2445224,1,50576435,2017-07-26T06:07:58Z
510357658,rowers2,2445224,2,50681117,2017-07-29T21:35:27Z
510357659,rowers2,2445224,2,50666914,2017-07-29T08:45:55Z
510357660,rowers2,2445224,1,50576435,2017-07-26T06:07:58Z
510357661,rowers2,2445224,1,50576435,2017-07-26T06:07:58Z
510357662,rowers2,2445224,2,50656133,2017-07-28T18:39:23Z
510357663,rowers2,2445224,1,50576435,2017-07-26T06:07:58Z
510357664,rowers2,2445224,1,50576435,2017-07-26T06:07:58Z
510357666,rowers2,2445224,1,50576435,2017-07-26T06:07:58Z
510357667,rowers2,2445224,1,50576435,2017-07-26T06:07:58Z
510357668,rowers2,2445224,1,50576435,2017-07-26T06:07:59Z
510357669,rowers2,2445224,1,50576435,2017-07-26T06:07:59Z
510357670,rowers2,2445224,1,50576435,2017-07-26T06:07:59Z
510359510,rowers2,2445224,1,50576724,2017-07-26T06:25:23Z
510359511,rowers2,2445224,3,51117677,2017-08-14T17:51:54Z
510359512,rowers2,2445224,1,50576724,2017-07-26T06:25:24Z
510359513,rowers2,2445224,1,50576724,2017-07-26T06:25:24Z
510359514,rowers2,2445224,1,50576724,2017-07-26T06:25:25Z
510359515,rowers2,2445224,1,50576724,2017-07-26T06:25:25Z
510359516,rowers2,2445224,1,50576724,2017-07-26T06:25:25Z
510359517,rowers2,2445224,2,50677729,2017-07-29T18:20:41Z
510359518,rowers2,2445224,1,50576724,2017-07-26T06:25:26Z
510359519,rowers2,2445224,1,50576724,2017-07-26T06:25:26Z
510359520,rowers2,2445224,1,50576724,2017-07-26T06:25:26Z
510359521,rowers2,2445224,1,50576724,2017-07-26T06:25:26Z
510359522,rowers2,2445224,1,50576724,2017-07-26T06:25:26Z
510359523,rowers2,2445224,1,50576724,2017-07-26T06:25:27Z
510359524,rowers2,2445224,1,50576724,2017-07-26T06:25:28Z
510359525,rowers2,2445224,1,50576724,2017-07-26T06:25:28Z
510359526,rowers2,2445224,1,50576724,2017-07-26T06:25:28Z
510359527,rowers2,2445224,1,50576724,2017-07-26T06:25:28Z
510359528,rowers2,2445224,1,50576724,2017-07-26T06:25:28Z
510359529,rowers2,2445224,1,50576724,2017-07-26T06:25:28Z
510359530,rowers2,2445224,1,50576724,2017-07-26T06:25:28Z
510359531,rowers2,2445224,1,50576724,2017-07-26T06:25:28Z
510359533,rowers2,2445224,1,50576724,2017-07-26T06:25:28Z
510359535,rowers2,2445224,1,50576724,2017-07-26T06:25:28Z
510359537,rowers2,2445224,1,50576724,2017-07-26T06:25:28Z
510359539,rowers2,2445224,1,50576724,2017-07-26T06:25:28Z
510359541,rowers2,2445224,1,50576724,2017-07-26T06:25:28Z
510369058,rowers2,2445224,1,50577593,2017-07-26T06:57:43Z
510369061,rowers2,2445224,1,50577593,2017-07-26T06:57:44Z
510369062,rowers2,2445224,1,50577593,2017-07-26T06:57:44Z
510369063,rowers2,2445224,1,50577593,2017-07-26T06:57:44Z
510369064,rowers2,2445224,1,50577593,2017-07-26T06:57:44Z
510369065,rowers2,2445224,1,50577593,2017-07-26T06:57:44Z
510369074,rowers2,2445224,1,50577593,2017-07-26T06:57:45Z
510369075,rowers2,2445224,1,50577593,2017-07-26T06:57:45Z
510369076,rowers2,2445224,1,50577593,2017-07-26T06:57:45Z
510420001,rowers2,2445224,1,50581379,2017-07-26T09:10:27Z
510420002,rowers2,2445224,1,50581379,2017-07-26T09:10:27Z
510420003,rowers2,2445224,1,50581379,2017-07-26T09:10:27Z
510420004,rowers2,2445224,1,50581379,2017-07-26T09:10:27Z
510420005,rowers2,2445224,1,50581379,2017-07-26T09:10:27Z
510420006,rowers2,2445224,1,50581379,2017-07-26T09:10:28Z
510420007,rowers2,2445224,1,50581379,2017-07-26T09:10:28Z
510420008,rowers2,2445224,1,50581379,2017-07-26T09:10:28Z
510420009,rowers2,2445224,1,50581379,2017-07-26T09:10:28Z
510420010,rowers2,2445224,1,50581379,2017-07-26T09:10:28Z
510420011,rowers2,2445224,1,50581379,2017-07-26T09:10:28Z
510420012,rowers2,2445224,1,50581379,2017-07-26T09:10:28Z
510420013,rowers2,2445224,1,50581379,2017-07-26T09:10:28Z
510420014,rowers2,2445224,1,50581379,2017-07-26T09:10:28Z
510420015,rowers2,2445224,1,50581379,2017-07-26T09:10:28Z
510429395,rowers2,2445224,1,50582610,2017-07-26T09:46:26Z
510429396,rowers2,2445224,1,50582610,2017-07-26T09:46:26Z
510429397,rowers2,2445224,1,50582610,2017-07-26T09:46:26Z
510429398,rowers2,2445224,1,50582610,2017-07-26T09:46:26Z
510429399,rowers2,2445224,2,50585330,2017-07-26T11:14:47Z
510429400,rowers2,2445224,1,50582610,2017-07-26T09:46:26Z
510429401,rowers2,2445224,1,50582610,2017-07-26T09:46:26Z
510429402,rowers2,2445224,1,50582610,2017-07-26T09:46:26Z
510429403,rowers2,2445224,1,50582610,2017-07-26T09:46:26Z
510429404,rowers2,2445224,1,50582610,2017-07-26T09:46:26Z
510429405,rowers2,2445224,1,50582610,2017-07-26T09:46:26Z
510429406,rowers2,2445224,1,50582610,2017-07-26T09:46:26Z
510429407,rowers2,2445224,1,50582610,2017-07-26T09:46:27Z
510429408,rowers2,2445224,1,50582610,2017-07-26T09:46:27Z
510429409,rowers2,2445224,1,50582610,2017-07-26T09:46:27Z
510429410,rowers2,2445224,1,50582610,2017-07-26T09:46:27Z
510429411,rowers2,2445224,1,50582610,2017-07-26T09:46:27Z
510429412,rowers2,2445224,1,50582610,2017-07-26T09:46:27Z
510429413,rowers2,2445224,1,50582610,2017-07-26T09:46:27Z
510429414,rowers2,2445224,1,50582610,2017-07-26T09:46:27Z
510429415,rowers2,2445224,1,50582610,2017-07-26T09:46:27Z
510429416,rowers2,2445224,1,50582610,2017-07-26T09:46:27Z
510429417,rowers2,2445224,1,50582610,2017-07-26T09:46:27Z
510429418,rowers2,2445224,1,50582610,2017-07-26T09:46:27Z
510429419,rowers2,2445224,1,50582610,2017-07-26T09:46:27Z
510429420,rowers2,2445224,1,50582610,2017-07-26T09:46:27Z
510429421,rowers2,2445224,1,50582610,2017-07-26T09:46:28Z
510429423,rowers2,2445224,1,50582610,2017-07-26T09:46:28Z
510429424,rowers2,2445224,1,50582610,2017-07-26T09:46:28Z
510429425,rowers2,2445224,1,50582610,2017-07-26T09:46:28Z
510429426,rowers2,2445224,1,50582610,2017-07-26T09:46:28Z
510429427,rowers2,2445224,1,50582610,2017-07-26T09:46:28Z
510429428,rowers2,2445224,1,50582610,2017-07-26T09:46:28Z
510429429,rowers2,2445224,1,50582610,2017-07-26T09:46:28Z
510429430,rowers2,2445224,1,50582610,2017-07-26T09:46:28Z
510429431,rowers2,2445224,1,50582610,2017-07-26T09:46:28Z
510429432,rowers2,2445224,1,50582610,2017-07-26T09:46:28Z
510448846,rowers2,2445224,1,50584618,2017-07-26T10:52:17Z
510448847,rowers2,2445224,2,50591522,2017-07-26T14:24:13Z
510448848,rowers2,2445224,2,50748666,2017-08-01T11:04:11Z
510448849,rowers2,2445224,1,50584618,2017-07-26T10:52:17Z
510448850,rowers2,2445224,1,50584618,2017-07-26T10:52:17Z
510448851,rowers2,2445224,1,50584618,2017-07-26T10:52:17Z
510448852,rowers2,2445224,1,50584618,2017-07-26T10:52:17Z
510448853,rowers2,2445224,1,50584618,2017-07-26T10:52:17Z
510448854,rowers2,2445224,1,50584618,2017-07-26T10:52:18Z
510448855,rowers2,2445224,1,50584618,2017-07-26T10:52:18Z
510448856,rowers2,2445224,1,50584618,2017-07-26T10:52:18Z
510448857,rowers2,2445224,1,50584618,2017-07-26T10:52:18Z
510448858,rowers2,2445224,1,50584618,2017-07-26T10:52:18Z
510448859,rowers2,2445224,1,50584618,2017-07-26T10:52:18Z
510448860,rowers2,2445224,2,50589878,2017-07-26T13:25:40Z
510448861,rowers2,2445224,1,50584618,2017-07-26T10:52:19Z
510448862,rowers2,2445224,1,50584618,2017-07-26T10:52:19Z
510448863,rowers2,2445224,1,50584618,2017-07-26T10:52:19Z
510448864,rowers2,2445224,1,50584618,2017-07-26T10:52:19Z
510448865,rowers2,2445224,1,50584618,2017-07-26T10:52:19Z
510448866,rowers2,2445224,1,50584618,2017-07-26T10:52:19Z
510448867,rowers2,2445224,1,50584618,2017-07-26T10:52:19Z
510448868,rowers2,2445224,1,50584618,2017-07-26T10:52:19Z
510448869,rowers2,2445224,1,50584618,2017-07-26T10:52:19Z
510448870,rowers2,2445224,1,50584618,2017-07-26T10:52:20Z
510448871,rowers2,2445224,1,50584618,2017-07-26T10:52:20Z
510448872,rowers2,2445224,1,50584618,2017-07-26T10:52:20Z
510448873,rowers2,2445224,1,50584618,2017-07-26T10:52:20Z
510448874,rowers2,2445224,1,50584618,2017-07-26T10:52:20Z
510448875,rowers2,2445224,1,50584618,2017-07-26T10:52:20Z
510448876,rowers2,2445224,1,50584618,2017-07-26T10:52:21Z
510454875,rowers2,2445224,1,50585330,2017-07-26T11:14:39Z
510454880,rowers2,2445224,1,50585330,2017-07-26T11:14:39Z
510454895,rowers2,2445224,1,50585330,2017-07-26T11:14:39Z
510454903,rowers2,2445224,1,50585330,2017-07-26T11:14:39Z
510454909,rowers2,2445224,1,50585330,2017-07-26T11:14:40Z
510454914,rowers2,2445224,1,50585330,2017-07-26T11:14:40Z
510454920,rowers2,2445224,1,50585330,2017-07-26T11:14:40Z
510454925,rowers2,2445224,1,50585330,2017-07-26T11:14:40Z
510454933,rowers2,2445224,2,51882416,2017-09-09T14:58:06Z
510454940,rowers2,2445224,1,50585330,2017-07-26T11:14:40Z
510490452,rowers2,2445224,2,50658114,2017-07-28T19:52:15Z
510490453,rowers2,2445224,1,50589878,2017-07-26T13:25:35Z
510490454,rowers2,2445224,1,50589878,2017-07-26T13:25:35Z
510490455,rowers2,2445224,1,50589878,2017-07-26T13:25:35Z
510490456,rowers2,2445224,1,50589878,2017-07-26T13:25:35Z
510490458,rowers2,2445224,1,50589878,2017-07-26T13:25:35Z
510490459,rowers2,2445224,1,50589878,2017-07-26T13:25:35Z
510490460,rowers2,2445224,1,50589878,2017-07-26T13:25:35Z
510490462,rowers2,2445224,2,50590760,2017-07-26T13:55:58Z
510490463,rowers2,2445224,4,51180139,2017-08-16T16:19:17Z
510490464,rowers2,2445224,1,50589878,2017-07-26T13:25:36Z
510490465,rowers2,2445224,1,50589878,2017-07-26T13:25:36Z
510490466,rowers2,2445224,1,50589878,2017-07-26T13:25:36Z
510490467,rowers2,2445224,1,50589878,2017-07-26T13:25:36Z
510490468,rowers2,2445224,1,50589878,2017-07-26T13:25:37Z
510490469,rowers2,2445224,2,50618307,2017-07-27T12:14:08Z
510490471,rowers2,2445224,1,50589878,2017-07-26T13:25:37Z
510490472,rowers2,2445224,1,50589878,2017-07-26T13:25:37Z
510490473,rowers2,2445224,1,50589878,2017-07-26T13:25:37Z
510490475,rowers2,2445224,1,50589878,2017-07-26T13:25:37Z
510490476,rowers2,2445224,1,50589878,2017-07-26T13:25:37Z
510490477,rowers2,2445224,3,51432891,2017-08-25T12:19:54Z
510490478,rowers2,2445224,2,50618307,2017-07-27T12:14:08Z
510490479,rowers2,2445224,2,50618307,2017-07-27T12:14:08Z
510490480,rowers2,2445224,1,50589878,2017-07-26T13:25:37Z
510490481,rowers2,2445224,2,50618307,2017-07-27T12:14:08Z
510490482,rowers2,2445224,1,50589878,2017-07-26T13:25:38Z
510490483,rowers2,2445224,1,50589878,2017-07-26T13:25:38Z
510490484,rowers2,2445224,1,50589878,2017-07-26T13:25:38Z
510494393,rowers2,2445224,1,50590760,2017-07-26T13:55:47Z
510494394,rowers2,2445224,1,50590760,2017-07-26T13:55:47Z
510494395,rowers2,2445224,2,51104675,2017-08-14T09:30:42Z
510494396,rowers2,2445224,3,51110935,2017-08-14T13:10:20Z
510494397,rowers2,2445224,1,50590760,2017-07-26T13:55:47Z
510494398,rowers2,2445224,3,51110935,2017-08-14T13:10:20Z
510494399,rowers2,2445224,2,51178999,2017-08-16T15:32:34Z
510494400,rowers2,2445224,1,50590760,2017-07-26T13:55:47Z
510494401,rowers2,2445224,1,50590760,2017-07-26T13:55:48Z
510494402,rowers2,2445224,3,51178999,2017-08-16T15:32:34Z
510494403,rowers2,2445224,1,50590760,2017-07-26T13:55:48Z
510494404,rowers2,2445224,1,50590760,2017-07-26T13:55:48Z
510494405,rowers2,2445224,2,50591442,2017-07-26T14:21:39Z
510494406,rowers2,2445224,1,50590760,2017-07-26T13:55:48Z
510494407,rowers2,2445224,1,50590760,2017-07-26T13:55:48Z
510494408,rowers2,2445224,1,50590760,2017-07-26T13:55:48Z
510494409,rowers2,2445224,1,50590760,2017-07-26T13:55:48Z
510494410,rowers2,2445224,1,50590760,2017-07-26T13:55:48Z
510494412,rowers2,2445224,1,50590760,2017-07-26T13:55:48Z
510494413,rowers2,2445224,1,50590760,2017-07-26T13:55:48Z
510494414,rowers2,2445224,1,50590760,2017-07-26T13:55:49Z
510494415,rowers2,2445224,2,51110889,2017-08-14T13:08:05Z
510494416,rowers2,2445224,2,51110474,2017-08-14T12:59:23Z
510494417,rowers2,2445224,1,50590760,2017-07-26T13:55:49Z
510494418,rowers2,2445224,1,50590760,2017-07-26T13:55:49Z
510494419,rowers2,2445224,1,50590760,2017-07-26T13:55:49Z
510494420,rowers2,2445224,2,51110562,2017-08-14T13:01:21Z
510494421,rowers2,2445224,1,50590760,2017-07-26T13:55:49Z
510494423,rowers2,2445224,1,50590760,2017-07-26T13:55:49Z
510494424,rowers2,2445224,2,50939828,2017-08-08T10:19:24Z
510494425,rowers2,2445224,2,50748666,2017-08-01T11:04:11Z
510494426,rowers2,2445224,1,50590760,2017-07-26T13:55:49Z
510494427,rowers2,2445224,1,50590760,2017-07-26T13:55:49Z
510494428,rowers2,2445224,1,50590760,2017-07-26T13:55:49Z
510494429,rowers2,2445224,1,50590760,2017-07-26T13:55:49Z
510494430,rowers2,2445224,1,50590760,2017-07-26T13:55:49Z
510494431,rowers2,2445224,1,50590760,2017-07-26T13:55:50Z
510494432,rowers2,2445224,1,50590760,2017-07-26T13:55:50Z
510494433,rowers2,2445224,1,50590760,2017-07-26T13:55:50Z
510494434,rowers2,2445224,1,50590760,2017-07-26T13:55:50Z
510494435,rowers2,2445224,1,50590760,2017-07-26T13:55:50Z
510494436,rowers2,2445224,1,50590760,2017-07-26T13:55:50Z
510494437,rowers2,2445224,1,50590760,2017-07-26T13:55:50Z
510494438,rowers2,2445224,1,50590760,2017-07-26T13:55:50Z
510494439,rowers2,2445224,1,50590760,2017-07-26T13:55:50Z
510494440,rowers2,2445224,2,50591442,2017-07-26T14:21:39Z
510494441,rowers2,2445224,1,50590760,2017-07-26T13:55:50Z
510494442,rowers2,2445224,1,50590760,2017-07-26T13:55:50Z
510494443,rowers2,2445224,1,50590760,2017-07-26T13:55:50Z
510494444,rowers2,2445224,1,50590760,2017-07-26T13:55:50Z
510494445,rowers2,2445224,1,50590760,2017-07-26T13:55:50Z
510494448,rowers2,2445224,1,50590760,2017-07-26T13:55:51Z
510494449,rowers2,2445224,1,50590760,2017-07-26T13:55:51Z
510497897,rowers2,2445224,1,50591442,2017-07-26T14:21:29Z
510497899,rowers2,2445224,2,50591522,2017-07-26T14:24:13Z
510497901,rowers2,2445224,6,51453696,2017-08-26T09:01:34Z
510497907,rowers2,2445224,1,50591442,2017-07-26T14:21:29Z
510497909,rowers2,2445224,1,50591442,2017-07-26T14:21:30Z
510497910,rowers2,2445224,2,50591522,2017-07-26T14:24:14Z
510497912,rowers2,2445224,1,50591442,2017-07-26T14:21:30Z
510497914,rowers2,2445224,3,50915591,2017-08-07T12:07:35Z
510497916,rowers2,2445224,1,50591442,2017-07-26T14:21:30Z
510497919,rowers2,2445224,1,50591442,2017-07-26T14:21:30Z
510497921,rowers2,2445224,1,50591442,2017-07-26T14:21:30Z
510497923,rowers2,2445224,1,50591442,2017-07-26T14:21:30Z
510497924,rowers2,2445224,1,50591442,2017-07-26T14:21:30Z
510497926,rowers2,2445224,1,50591442,2017-07-26T14:21:30Z
510497927,rowers2,2445224,1,50591442,2017-07-26T14:21:30Z
510497929,rowers2,2445224,1,50591442,2017-07-26T14:21:30Z
510497931,rowers2,2445224,1,50591442,2017-07-26T14:21:30Z
510497933,rowers2,2445224,1,50591442,2017-07-26T14:21:30Z
510497935,rowers2,2445224,1,50591442,2017-07-26T14:21:30Z
510497936,rowers2,2445224,1,50591442,2017-07-26T14:21:31Z
510497938,rowers2,2445224,2,51110935,2017-08-14T13:10:20Z
510497941,rowers2,2445224,1,50591442,2017-07-26T14:21:31Z
510497943,rowers2,2445224,1,50591442,2017-07-26T14:21:31Z
510497945,rowers2,2445224,1,50591442,2017-07-26T14:21:31Z
510497958,rowers2,2445224,1,50591442,2017-07-26T14:21:32Z
510497960,rowers2,2445224,1,50591442,2017-07-26T14:21:32Z
510497962,rowers2,2445224,1,50591442,2017-07-26T14:21:32Z
510497963,rowers2,2445224,1,50591442,2017-07-26T14:21:32Z
510497965,rowers2,2445224,1,50591442,2017-07-26T14:21:32Z
510497967,rowers2,2445224,1,50591442,2017-07-26T14:21:32Z
510497969,rowers2,2445224,1,50591442,2017-07-26T14:21:32Z
510497971,rowers2,2445224,1,50591442,2017-07-26T14:21:32Z
510497973,rowers2,2445224,1,50591442,2017-07-26T14:21:32Z
510497983,rowers2,2445224,1,50591442,2017-07-26T14:21:33Z
510497985,rowers2,2445224,1,50591442,2017-07-26T14:21:33Z
510497987,rowers2,2445224,1,50591442,2017-07-26T14:21:33Z
510497988,rowers2,2445224,1,50591442,2017-07-26T14:21:33Z
510498910,rowers2,2445224,1,50591522,2017-07-26T14:24:13Z
510498911,rowers2,2445224,1,50591522,2017-07-26T14:24:13Z
510498912,rowers2,2445224,1,50591522,2017-07-26T14:24:13Z
510498913,rowers2,2445224,1,50591522,2017-07-26T14:24:13Z
510498914,rowers2,2445224,1,50591522,2017-07-26T14:24:13Z
510530396,rowers2,2445224,2,50596306,2017-07-26T17:50:11Z
510530397,rowers2,2445224,1,50595940,2017-07-26T17:33:53Z
510530398,rowers2,2445224,1,50595940,2017-07-26T17:33:53Z
510530400,rowers2,2445224,1,50595940,2017-07-26T17:33:54Z
510530401,rowers2,2445224,1,50595940,2017-07-26T17:33:54Z
510530402,rowers2,2445224,1,50595940,2017-07-26T17:33:54Z
510530404,rowers2,2445224,1,50595940,2017-07-26T17:33:54Z
510530405,rowers2,2445224,3,51230833,2017-08-18T11:35:55Z
510530406,rowers2,2445224,1,50595940,2017-07-26T17:33:54Z
510530407,rowers2,2445224,1,50595940,2017-07-26T17:33:54Z
510530408,rowers2,2445224,1,50595940,2017-07-26T17:33:54Z
510530410,rowers2,2445224,1,50595940,2017-07-26T17:33:54Z
510530411,rowers2,2445224,1,50595940,2017-07-26T17:33:54Z
510530413,rowers2,2445224,1,50595940,2017-07-26T17:33:54Z
510530415,rowers2,2445224,1,50595940,2017-07-26T17:33:54Z
510530418,wmyrda,1980824,3,51426723,2017-08-25T08:02:41Z
510530420,rowers2,2445224,1,50595940,2017-07-26T17:33:55Z
510530421,rowers2,2445224,1,50595940,2017-07-26T17:33:55Z
510530422,rowers2,2445224,1,50595940,2017-07-26T17:33:55Z
510530423,rowers2,2445224,2,51148318,2017-08-15T18:13:09Z
510530424,rowers2,2445224,1,50595940,2017-07-26T17:33:55Z
510530426,rowers2,2445224,1,50595940,2017-07-26T17:33:55Z
510530427,rowers2,2445224,1,50595940,2017-07-26T17:33:55Z
510530428,rowers2,2445224,1,50595940,2017-07-26T17:33:55Z
510533359,Daniel Pustuła,6385343,3,51251205,2017-08-19T09:19:35Z
510533360,rowers2,2445224,1,50596306,2017-07-26T17:50:06Z
510533361,rowers2,2445224,2,51230792,2017-08-18T11:34:25Z
510533362,rowers2,2445224,1,50596306,2017-07-26T17:50:06Z
510533363,rowers2,2445224,1,50596306,2017-07-26T17:50:06Z
510533364,rowers2,2445224,1,50596306,2017-07-26T17:50:06Z
510533365,rowers2,2445224,1,50596306,2017-07-26T17:50:06Z
510533366,rowers2,2445224,1,50596306,2017-07-26T17:50:06Z
510533368,rowers2,2445224,1,50596306,2017-07-26T17:50:06Z
510533369,rowers2,2445224,1,50596306,2017-07-26T17:50:06Z
510533370,rowers2,2445224,1,50596306,2017-07-26T17:50:07Z
510533371,rowers2,2445224,1,50596306,2017-07-26T17:50:07Z
510533372,rowers2,2445224,1,50596306,2017-07-26T17:50:07Z
510533373,rowers2,2445224,1,50596306,2017-07-26T17:50:07Z
510533374,rowers2,2445224,1,50596306,2017-07-26T17:50:07Z
510533375,rowers2,2445224,1,50596306,2017-07-26T17:50:07Z
510533377,rowers2,2445224,1,50596306,2017-07-26T17:50:07Z
510533378,rowers2,2445224,1,50596306,2017-07-26T17:50:07Z
510545060,rowers2,2445224,3,51148468,2017-08-15T18:20:04Z
510545061,rowers2,2445224,1,50598131,2017-07-26T19:08:21Z
510545062,rowers2,2445224,2,51179105,2017-08-16T15:37:17Z
510545063,rowers2,2445224,1,50598131,2017-07-26T19:08:21Z
510545064,rowers2,2445224,1,50598131,2017-07-26T19:08:21Z
510545065,rowers2,2445224,1,50598131,2017-07-26T19:08:22Z
510545066,rowers2,2445224,1,50598131,2017-07-26T19:08:22Z
510553584,rowers2,2445224,1,50599617,2017-07-26T19:56:32Z
510553585,rowers2,2445224,1,50599617,2017-07-26T19:56:32Z
510553586,rowers2,2445224,1,50599617,2017-07-26T19:56:32Z
510553587,rowers2,2445224,1,50599617,2017-07-26T19:56:32Z
510738810,rowers2,2445224,1,50617634,2017-07-27T11:47:34Z
510738811,rowers2,2445224,1,50617634,2017-07-27T11:47:34Z
510738814,rowers2,2445224,4,51102448,2017-08-14T08:21:04Z
510738815,rowers2,2445224,2,51353130,2017-08-22T19:21:49Z
510738830,rowers2,2445224,1,50617634,2017-07-27T11:47:35Z
510738831,rowers2,2445224,1,50617634,2017-07-27T11:47:35Z
510738832,rowers2,2445224,1,50617634,2017-07-27T11:47:35Z
510738834,rowers2,2445224,3,51453696,2017-08-26T09:01:35Z
510738835,rowers2,2445224,1,50617634,2017-07-27T11:47:36Z
510738836,rowers2,2445224,1,50617634,2017-07-27T11:47:36Z
510738837,rowers2,2445224,1,50617634,2017-07-27T11:47:36Z
510738838,rowers2,2445224,1,50617634,2017-07-27T11:47:36Z
510738839,rowers2,2445224,1,50617634,2017-07-27T11:47:36Z
510738840,rowers2,2445224,2,51071909,2017-08-13T04:34:56Z
510738841,rowers2,2445224,1,50617634,2017-07-27T11:47:36Z
510738842,rowers2,2445224,1,50617634,2017-07-27T11:47:36Z
510738843,rowers2,2445224,1,50617634,2017-07-27T11:47:36Z
510744528,rowers2,2445224,1,50618307,2017-07-27T12:14:02Z
510744529,rowers2,2445224,1,50618307,2017-07-27T12:14:02Z
510744530,rowers2,2445224,1,50618307,2017-07-27T12:14:02Z
510744531,rowers2,2445224,1,50618307,2017-07-27T12:14:02Z
510744532,rowers2,2445224,1,50618307,2017-07-27T12:14:02Z
510744533,rowers2,2445224,1,50618307,2017-07-27T12:14:02Z
510744534,rowers2,2445224,1,50618307,2017-07-27T12:14:02Z
510744535,rowers2,2445224,1,50618307,2017-07-27T12:14:02Z
510744536,rowers2,2445224,1,50618307,2017-07-27T12:14:02Z
510744537,rowers2,2445224,2,50665824,2017-07-29T07:48:26Z
510744538,rowers2,2445224,3,51102054,2017-08-14T08:06:21Z
510744539,rowers2,2445224,1,50618307,2017-07-27T12:14:02Z
510744540,rowers2,2445224,1,50618307,2017-07-27T12:14:03Z
510994938,rowers2,2445224,1,50643162,2017-07-28T09:35:26Z
510994939,rowers2,2445224,2,50815237,2017-08-03T17:35:37Z
510994940,rowers2,2445224,1,50643162,2017-07-28T09:35:26Z
510994941,rowers2,2445224,4,50815237,2017-08-03T17:35:37Z
510994942,rowers2,2445224,1,50643162,2017-07-28T09:35:26Z
510994943,rowers2,2445224,1,50643162,2017-07-28T09:35:27Z
510994944,rowers2,2445224,1,50643162,2017-07-28T09:35:27Z
510994946,rowers2,2445224,1,50643162,2017-07-28T09:35:27Z
510994947,rowers2,2445224,1,50643162,2017-07-28T09:35:27Z
510994948,rowers2,2445224,1,50643162,2017-07-28T09:35:27Z
510994949,rowers2,2445224,1,50643162,2017-07-28T09:35:27Z
510994950,rowers2,2445224,1,50643162,2017-07-28T09:35:27Z
510994951,rowers2,2445224,2,51110349,2017-08-14T12:54:24Z
510994952,rowers2,2445224,1,50643162,2017-07-28T09:35:27Z
510994953,rowers2,2445224,1,50643162,2017-07-28T09:35:27Z
510994954,rowers2,2445224,1,50643162,2017-07-28T09:35:27Z
510994955,rowers2,2445224,1,50643162,2017-07-28T09:35:27Z
510994956,rowers2,2445224,1,50643162,2017-07-28T09:35:27Z
510994957,rowers2,2445224,1,50643162,2017-07-28T09:35:27Z
510994958,rowers2,2445224,1,50643162,2017-07-28T09:35:28Z
510994959,rowers2,2445224,1,50643162,2017-07-28T09:35:28Z
510994960,rowers2,2445224,1,50643162,2017-07-28T09:35:28Z
510994961,rowers2,2445224,3,51216278,2017-08-17T20:50:33Z
510994962,rowers2,2445224,1,50643162,2017-07-28T09:35:28Z
510994963,rowers2,2445224,1,50643162,2017-07-28T09:35:28Z
510994964,rowers2,2445224,1,50643162,2017-07-28T09:35:28Z
510994965,rowers2,2445224,2,51216278,2017-08-17T20:50:33Z
510994966,rowers2,2445224,1,50643162,2017-07-28T09:35:28Z
510994967,rowers2,2445224,1,50643162,2017-07-28T09:35:28Z
510994968,rowers2,2445224,1,50643162,2017-07-28T09:35:28Z
510994969,rowers2,2445224,1,50643162,2017-07-28T09:35:28Z
510994970,rowers2,2445224,1,50643162,2017-07-28T09:35:28Z
510994971,rowers2,2445224,1,50643162,2017-07-28T09:35:29Z
510994972,rowers2,2445224,1,50643162,2017-07-28T09:35:29Z
510994973,rowers2,2445224,1,50643162,2017-07-28T09:35:29Z
510994974,rowers2,2445224,1,50643162,2017-07-28T09:35:29Z
510994992,rowers2,2445224,4,50817875,2017-08-03T19:08:25Z
510994994,rowers2,2445224,1,50643162,2017-07-28T09:35:30Z
510994995,rowers2,2445224,3,51216278,2017-08-17T20:50:33Z
510994996,rowers2,2445224,2,50643736,2017-07-28T09:55:48Z
511003987,rowers2,2445224,1,50643736,2017-07-28T09:55:43Z
511003988,rowers2,2445224,1,50643736,2017-07-28T09:55:43Z
